,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[98.       11.251178 11.081911],[100.        11.384199  11.154766],[86.       10.802504 10.122362],[101.        11.846967  10.893444],[127.        13.557414  11.923188],[108.        11.950441  11.501314],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[98.       13.026652  9.682968],,,[86.       11.708884  9.362649],,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[109.        12.345959  11.223038],[115.        12.334277  11.84078 ],[114.        12.70015   11.427458],[108.        12.564963  10.970076],,[108.        12.370522  11.131356],[102.        11.935661  10.920522],[111.        12.390018  11.394554],[108.        11.98225   11.473851],[118.        12.48007   12.024188],[133.        16.555515  11.402655],[101.        11.836972  10.8742  ],[108.         12.242815   11.2657585],[120.        13.316859  11.509664],[131.        14.594188  11.594396],[80.       10.286897  9.905416],[65.        9.949755  8.294335],[85.       10.864058 10.00762 ],[132.        13.590907  12.366712],[134.        13.952441  12.268145],[128.         13.077964   12.4572735],[113.        13.118922  10.985239],[136.        13.88457   12.524848],[105.        12.91351   10.434953],[177.        18.44877   12.606391],,[142.        15.655744  11.570843],[121.        13.759993  11.276965],[89.       11.814468  9.900538],,[122.        15.267295  10.411204],[141.        16.331305  11.034341],[187.        23.608217  10.976104],[108.        15.21629    9.584697],,[59.       10.063708  7.570686],[99.       12.096213 10.558748],[94.       12.190962 10.02648 ],[212.       26.15899  10.90539],[90.       12.013259  9.579795],[110.        13.173028  10.701907],[79.       10.851151  9.305322],,[51.       10.110738  6.54971 ],[61.         9.827548   7.9050946],,,[62.       10.602885  7.459307],[82.        10.829493   9.6890335],[83.       10.495246 10.048332],[103.        12.281313  10.674022],[108.        12.503515  10.976823],[114.        12.963705  11.213817],[113.        12.586641  11.562392],[119.        14.803176  10.260127],[105.        13.009744  10.303604],[110.        13.341692  10.551718],[131.        14.285943  11.665189]
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[93.       13.141508  9.130168],[120.        14.901491  10.417773],[119.        14.818292  10.963674],[111.        14.249088  10.270156],[246.        20.105417  15.716492],[136.        15.854582  10.927286],[204.        21.331755  12.402998],,[137.        14.653388  12.016715],[137.        15.102391  11.65228 ],,,[117.         13.0274515  11.477542 ],,[101.        12.732508  10.196496],[86.       13.015934  8.426327],[110.        14.46083    9.753954],,[70.        9.993288  8.9262  ],,[75.       10.228766  9.374969],[96.       12.656272  9.719648],[97.       13.579638  9.173512],[142.        21.182768   9.470305],[167.        18.459307  12.091904],[133.        14.898924  11.798888],[146.        16.035004  11.878129],,[275.        20.306221  17.95434 ],[130.        16.818054  10.486122],[112.        15.787332   9.630016],[113.        12.963967  11.207556],,[106.        12.985325  10.821675],,[151.        19.006876  11.116743],[130.         16.618612   10.9689045],,[153.        17.444574  11.317056],[218.        21.545992  12.968044],[111.        12.372585  11.473851],[129.        14.172784  11.61897 ],[124.        13.566526  11.674271],,[211.        19.856785  13.787429],[219.        21.642632  13.234504],[137.        16.325018  10.983908],[202.        20.295938  13.218783],[121.        13.531781  11.863197],,,[100.        13.401324   9.718009],[106.        14.100777   9.722113],[114.        13.781175  10.564425],[112.        13.398502  10.780003],[128.        14.566516  11.274073],
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[92.       11.732449  9.997633],[126.        12.914128  12.535615],[133.        13.845313  12.455477],,[102.        12.894566  10.203621],[129.        16.668869  10.205338],,,,,,,[213.       17.7278   15.58484],[203.        17.01554   15.377781],[209.        18.425468  14.894276],[212.        19.760426  14.068089],[212.        19.868473  14.024742],[223.        23.757696  12.940236],[238.        26.670479  12.421727],[282.        24.84297   17.688412],[100.        12.81911    9.944567],[117.        13.178579  11.293763],[250.        25.99383   13.294643],[127.        14.760186  11.028947],[204.        17.927004  14.528344],[136.        16.51973   11.271651],[101.        12.414272  10.358733],[103.         13.4069605   9.828602 ],[104.        12.472472  10.660835],[104.        12.473358  10.716613],[105.        12.613917  10.685061],,,[114.        13.78822   10.577366],[132.        13.885804  12.130861],[109.        12.709366  10.948787],[116.        13.688272  10.78367 ],[205.        17.48361   14.956467],[100.        14.463404   9.00615 ],[269.        23.783175  14.809607],[155.        16.10225   12.778891],[250.        22.655087  14.469758],[222.        19.815887  14.400714],[212.        19.977474  13.72153 ],[150.        14.260629  13.684839],[115.        13.382898  10.976711],[119.        12.363757  12.263479],[128.        14.648107  11.135852],[134.        14.986911  11.381875],[135.        15.100176  11.522319],[123.        13.528676  11.586201],[124.        13.966351  11.399444],[126.        14.54611   11.098337],[124.        13.80779   11.433584],[125.        13.093035  12.154536],[118.        12.320991  12.167373],[133.        15.444012  11.027879]
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[157.         16.959383   11.8308325],[169.        17.470398  12.636448],[192.        19.496616  13.184422],[28.        11.344542   3.1225557],,,,,,,,,[90.        13.306209   9.1419325],[25.         8.824037   3.8147583],[28.         9.258201   3.9589732],[23.         9.7107525  3.1025257],[67.       11.431154  7.754885],[5.       5.656854 0.      ],[43.        8.15161   7.052007],[8.        4.8989797 1.9364917],[10.         6.928203   1.8330302],[54.        8.58584   7.991127],[41.         7.5399227  6.9953   ],[91.       15.806051  9.129821],[45.         8.215631   7.1296773],,[212.        20.174444  14.557333],[166.         19.829254   11.9300585],[209.        20.251783  14.985225],[157.        19.992739  12.632484],[123.        15.355684  10.498736],[190.        18.837599  13.028554],[186.        19.536297  12.409287],[139.        14.275202  12.432162],[221.        21.772116  13.604323],[142.        14.365063  12.67177 ],[124.        13.299377  11.872004],[144.        18.061241  10.280812],[121.        14.135178  11.048028],[159.        15.536811  13.101021],[130.        14.745857  11.26766 ],[135.        15.246311  11.549739],[128.        14.337614  11.399837],[119.        14.243145  10.739056],[116.        12.935256  11.563256],[119.        13.070655  11.708974],[114.        13.059019  11.263023],[149.        14.948022  12.708578],[142.        14.829689  12.27908 ],[94.       12.302541  9.775439],[96.       12.381911  9.946684],[89.        12.9939165  8.880553 ],[96.       12.643086  9.768746],[95.       11.777852 10.33549 ],[101.        12.016041  10.896156],[106.        12.868809  10.508537],[120.        13.293852  11.52857 ]
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[19.         7.455129   3.1508694],,,,[43.        13.8973465  4.146263 ],[79.       13.159363  8.036662],[94.       13.288184  9.292003],[110.        13.770876  10.352275],[5.       5.656854 0.      ],[96.       14.297777  8.779057],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[94.       12.32898   9.735285],,,,[158.       15.02134  13.42558],,,,,,[166.        15.93712   13.275963],,,,[157.        14.390282  13.928268],,,,,,,[118.        13.925018  10.809583],[126.        14.320024  11.207886],[131.        15.033549  11.072513],[134.        15.148029  11.24947 ],[125.        13.624948  11.679769],[138.        13.790398  12.755768],[137.        13.41324   13.053558],[140.        13.610372  13.09676 ],,[141.        14.899359  12.041424],[145.        15.023371  12.297134],,[164.        15.621774  13.468275],[150.        14.661862  13.109458],[160.        16.877369  12.066251],[169.        21.616251  10.096652],[150.        18.580889  10.355563],[148.        17.573267  10.819214],[154.        16.447834  11.976648],[168.        17.54613   12.233723],[171.        17.260252  12.651433],[155.        16.205128  12.279925],[154.        15.906825  12.406795],[140.        15.440331  11.647942],[160.        17.01666   12.107855],[155.        16.074696  12.420987],[154.        16.847723  11.658246],[208.        22.731184  13.299187],[87.       12.228059  9.064486],[88.       12.182378  9.241077],[88.       11.351925 10.046149],[118.        15.604897   9.938391],[125.        15.940581  10.208521],[125.        16.862902   9.677932]
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[126.        15.23793   10.885787],,,,,,,,,,,,,,,[78.       11.250689  8.810029],[96.       12.180926 10.014574],[107.        12.438188  10.929091],,[188.         22.165956   12.1229515],[137.        13.494037  12.940539],[131.         13.8355255  12.111334 ],[148.        14.519852  12.998008],[139.        14.246966  12.454939],[144.        13.90772   13.213717],[136.        14.679211  11.915831],[132.        13.857744  12.13494 ],[134.        13.333274  12.822092],[137.        13.94802   12.549376],[107.        16.011938   9.544395],[80.       11.486249  8.864738],[142.        14.744114  12.385646],[132.         14.1418495  12.202448 ],[120.        12.671853  12.249841],[134.         14.8175745  11.665044 ],[124.         13.7242775  11.640384 ],[93.       12.487958  9.535181],[121.        13.41731   11.545409],[120.        13.229679  11.669239],[206.        22.723337  11.621965],[222.        23.429823  12.354795],[116.        12.734101  11.798833],[124.        13.340854  11.905883],[130.        13.698653  12.40181 ],[106.        14.154178   9.805274],[118.        14.832925  10.584926],[94.       11.48827  10.548287],[104.        12.034387  11.083886],[102.        12.523115  10.420038],[98.       12.1151   10.319019],[109.         12.876213   10.8519335],[119.         13.7361145  11.066109 ],[159.        17.265617  11.854287],[167.        16.090836  13.292679]
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[83.       10.899086  9.843302],,,,,,,,,,,,,,,,,,[78.       10.806496  9.235081],[92.        11.419704  10.2804985],[104.        12.046325  11.021628],[112.         13.2365465  10.810601 ],[118.        12.820575  11.762687],[122.        13.84198   11.278532],[128.        13.480045  12.107481],[124.        13.999254  11.351497],[122.        14.186786  10.943913],[129.        14.604914  11.38863 ],[140.        17.53231   10.238191],[123.        13.193634  11.906617],[151.        17.274118  11.284715],[90.       11.213562 10.234497],[103.        12.820425  10.379099],[201.        19.280527  13.553955],[202.        25.019611  11.097734],,,[216.        19.187235  14.518114],[208.        18.476845  14.504197],[168.        15.670604  13.936533],[108.        12.347977  11.190184],[95.       11.243386 10.803816],[78.       10.215028  9.741988],[93.       11.278095 10.56813 ],,,[79.       11.047277  9.106587],[111.         14.3229885   9.947461 ],[109.         13.735841   10.1551485],[125.        17.86995    9.888845],[104.        13.107186  10.065123],[90.       11.639403  9.908562],[142.        23.036999   9.153593],[72.       10.278833  8.937017]
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[63.        11.223373   7.2009706],[156.        16.148386  12.360683],,,[154.        14.519338  13.535063],,,,[173.        15.776662  13.979499],,,,,[108.        13.692703  10.158869],[80.       11.038587  9.345967],[178.        16.019638  14.268527],[94.       11.794068 10.225701],[78.       11.574663  8.606503],[88.       11.863407  9.712142],[168.        19.97067   11.010275],[180.        20.608152  11.361224],[172.        19.29882   11.508624],[166.        18.079624  11.792056],[126.         13.139362   12.4332695],,,,,[268.        23.795025  14.866029],[118.        13.996614  10.876153],[123.        14.373889  11.007954],[209.        20.080412  14.049779],[127.        13.923277  11.752269],[137.        14.200438  12.65501 ],[330.        36.57723   14.156804],[122.        14.355204  11.122954],[129.        15.452452  11.040401],[302.        28.359768  13.894742],[308.        30.351257  13.294809],[242.        21.853561  14.461616],[256.        23.710218  14.276525],[64.        9.632074  8.477712],[94.        12.8197565  9.66771  ],[121.        15.141429  10.188478],[112.        14.691776   9.724977],[127.        15.498493  11.374836],[197.        22.172646  11.702301],[107.        13.484584  10.125005],[128.        16.063496  10.309575],[137.        15.17732   11.608396],[182.        22.535719  12.850316],[86.       10.74379  10.193258],,[110.        12.185204  11.524268]
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[153.        14.233221  13.708725],[157.        14.422546  13.870309],[134.        16.575104  10.641809],[128.        15.085785  11.082615],[249.        21.770678  14.752639],[238.        21.925896  13.885759],[238.        20.949188  14.557735],[228.        19.551672  14.929388],[224.        17.99824   15.992601],[104.        12.612973  10.486687],,,,[93.       11.348724 10.468418],[35.         7.9055862  5.625568 ],,,[10.         6.         1.9595917],[41.        8.475231  6.121831],,[34.         7.928288   6.0305195],[78.        12.341488   8.4235735],[114.        13.655609  10.638244],[86.        21.021404   5.6959124],[186.        23.125925  10.873823],[116.        14.549143  10.271532],[159.        17.631506  12.408712],[152.        14.748896  13.180896],[116.         13.324997   11.1138735],[125.        13.476731  11.787841],[120.        13.742799  11.122396],[88.       12.051687  9.315887],,,[144.        15.63822   11.714093],[106.        13.282371  10.238946],[104.         11.6063795  11.491466 ],[154.         15.493408   12.6742935],,,[187.        15.827318  15.248229],[161.        16.135736  12.751449],[148.        14.919991  12.735272],[166.         16.461119   12.8875265],[128.        14.372746  11.658317],[172.        16.6757    13.235786],[185.        16.206848  14.597168],,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[59.       14.241352  5.800008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[105.        13.51814   10.046651],,,[110.        13.479338  10.449153],[111.        12.96263   10.979854],,,[117.         13.44353    11.2502775],[137.        15.57409   11.386225],[138.        16.301956  10.930902],[148.        17.128143  11.167852],[113.        14.144834  10.215723],,[126.        14.240383  11.51397 ],[134.        14.23567   12.151865],[143.        14.473538  12.654962],[146.        15.102064  12.32233 ],[143.        14.726584  12.558215],[172.        18.933586  13.055384],[181.         19.570372   13.1089525],[203.         20.487213   13.7411785],[71.        9.834592  9.181787],[87.       11.41434   9.728243],[50.        9.052453  7.04536 ],[48.        9.218202  6.608898],[82.       10.830068  9.647533],,[77.       10.753713  9.092732],[76.       10.452902  9.212782],,[88.       11.989403  9.372243],[91.       12.483845  9.270845],[84.       11.261472  9.471649],[95.       12.640701  9.597595],[95.       12.873484  9.489843],[96.        11.7089815 10.681488 ],[99.        11.7531805 10.892341 ],[97.       11.906289 10.550451],[104.        12.366654  11.170248],[107.        12.431491  11.162843],[107.        12.143667  11.645622],[114.        13.668603  10.899624],[117.        12.848108  11.666136],[123.        13.489694  11.700371],[125.        14.111002  11.409627],[121.       14.0472   11.00307],[123.        13.385235  11.847434],[145.         15.1779175  12.205533 ],[143.        14.417374  12.706418],[147.         14.6927595  12.797345 ],[143.         15.1939125  12.064505 ],[138.        14.964566  11.862458]
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[54.        9.466923  7.22565 ],,[136.        13.588773  12.756677],[139.        13.644709  12.950482],[147.        13.922287  13.440313],,,[133.        14.470743  12.002395],[87.       13.174223  8.406027],,[101.         13.4346895   9.643039 ],[135.        14.429374  12.02428 ],[140.        15.086017  11.893226],[98.       12.649739  9.988536],[109.        13.92695   10.059372],[101.         13.294834    9.8664875],[107.        14.558585   9.466939],[89.       11.025466 10.395513],[95.       11.83415  10.328471],[170.        19.649656  11.528057],[95.        11.911963  10.1968155],[111.        12.690807  11.211341],[104.        12.241937  10.807161],[103.        12.162116  10.807547],[103.        11.893223  11.054165],[112.        12.5124    11.377164],[116.         12.3448925  11.933708 ],[110.        12.049102  11.683992],[110.        12.218471  11.514283],,[94.       12.390131  9.867033],[88.       11.815592  9.519079],,[84.       12.391337  8.701858],[91.       12.552434  9.245095],[86.       13.419181  8.616284],[274.        21.879827  17.84644 ],[171.        19.396698  12.114671],[252.        31.079071  11.300191],[150.        17.324886  11.053059],[135.        16.511251  10.724417],[220.        22.51513   12.846566],[192.        20.705942  12.189107],[171.        21.437565  10.449376],[172.        19.984718  11.087359],[168.        20.822336  10.479384],[190.        21.122927  11.839833],[187.        18.803171  12.726288],[98.       12.595364  9.934347],[105.        12.544326  10.705037],[132.         14.743044   11.5654745],[134.        14.639406  11.71356 ]
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[141.        14.041415  12.791297],,,[173.        15.780395  13.968895],[176.        15.617717  14.345127],[173.        15.890977  13.850419],,,[158.        14.385325  13.991543],[167.        15.565104  13.66752 ],[167.        15.737217  13.55255 ],,[160.       14.77955  13.80396],[157.        15.115837  13.278778],[99.       11.996375 10.486097],[95.       12.929232  9.401689],[99.       11.622897 10.854624],[109.        12.803731  10.853929],[143.        14.684122  12.610569],[145.        14.199924  13.345261],[150.        14.395961  13.67531 ],[156.        14.658549  13.832402],[147.        14.118706  13.403337],[219.        25.116833  12.585758],[92.       11.930384  9.844085],[107.        13.567005  10.100446],[139.        14.228708  12.436102],[130.        16.661184   9.955174],[137.        17.29552   10.132014],,[68.       10.497268  8.294187],[84.       12.737857  8.421092],,[75.       11.487797  8.389195],[78.       10.918478  9.196117],[66.         9.2865715  9.157342 ],[59.        9.423722  8.109287],[69.        9.779481  9.033374],[73.       10.059812  9.242609],[68.       10.06945   8.612614],[62.        9.384911  8.519211],[116.        12.487536  11.900433],[129.        14.082809  11.804511],[138.        14.226825  12.416979],[144.         13.902735   13.2977915],[142.        15.640548  11.590348],[137.        13.564614  12.979077],[118.        17.06916    9.056129],[98.       14.677129  8.879899],[100.        13.229897  10.10609 ],[104.        13.434087  10.58986 ],[91.       11.856767 10.353637]
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[116.        13.4788    11.007281],[119.         12.7942295  11.832032 ],[106.        12.415034  10.876899],[107.        13.559787  10.042452],[110.        12.472292  11.213699],,,,,[114.        12.533124  11.602868],[111.        12.448163  11.389531],[198.        22.801529  11.60975 ],[107.        14.140712   9.644448],[120.        14.67928   10.421018],[118.        13.782299  10.886924],[124.        15.652465  10.092153],[122.        15.048277  10.433305],[146.        16.358482  11.498822],[145.        15.597022  11.865079],[125.        15.517987  10.409596],[110.        12.080857  11.636107],[110.        12.638655  11.124062],[107.        12.100317  11.272934],[101.        12.053666  10.716659],[129.        15.122886  10.946394],[258.        26.02456   13.849684],[139.        14.006868  12.816371],[131.         14.972194   11.5215025],[219.        20.497046  14.283098],[156.         18.678545   10.9284115],[253.       26.46403  13.13354],[74.       11.660633  8.340655],[81.       10.992612  9.466948],[178.        20.488144  12.15469 ],[134.        16.048426  11.245268],[104.        18.157682   8.132757],[176.        18.61901   13.310532],[212.        25.034489  13.491447],[160.        17.605707  12.293761],[126.        14.506671  11.085341],[125.        13.332595  11.941023],[131.         14.5296545  11.522678 ],,[160.        20.35095   10.630884],[131.        14.132058  12.48101 ],[123.        14.621557  11.677842],,,[149.        16.338017  11.888371],[163.        16.491179  12.856814],[124.        17.064098   9.749556],[154.        19.190453  10.362714]
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[58.        10.676149   6.9026423],[89.       11.85243   9.662145],[72.       11.631649  8.0374  ],,[26.        11.494794   3.0401483],,,,,,,,,,,,,[30.       12.283201  3.104597],,,[130.        13.196234  12.514606],[130.        13.48674   12.256255],,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[78.        11.6698065  8.648272 ],[133.        14.077735  12.297065],[141.        15.334179  11.816396],[159.        18.256607  11.323252],[168.        18.281534  11.820983],[103.         13.2021475  10.11413  ],[106.         13.5099745  10.145383 ],[104.        13.507687   9.809628],[104.        13.584791   9.908795],[101.        13.711013   9.423366],[106.        14.125678   9.697284],[111.        13.890427  10.156097],[117.        15.292593   9.753795],,[86.       11.771805  9.498914],[112.        13.158099  10.871509],[125.        16.536118  10.996721],[119.        14.23463   10.759688],[120.        14.306262  10.758861],[121.        13.501167  11.550634],[124.        14.131016  11.21139 ],[132.        15.039766  11.247287],[133.        16.001537  10.604378],[142.        17.644054  10.276177],[125.        15.130921  10.5282  ],[143.        16.420784  11.122478],[174.        16.570234  13.365003],[147.         16.957014   11.0916605],[128.        16.5272     9.978397],[194.        16.633583  14.92917 ],[130.        18.244965   9.114023],[156.        18.491453  10.855624],[141.        18.296482   9.986873],[108.        13.755315  10.262793],[101.         13.538262    9.8020115],[105.        13.448817  10.444265],[115.        13.145523  11.38832 ],[146.        17.929176  10.664227],[109.         15.361645    9.2277355],[118.        16.364033   9.337988],[122.        18.25229    8.718403],[136.        19.080685   9.239702],[253.        19.791664  16.815964],[256.        20.775705  16.158749],[196.        18.427345  13.681182],[163.        16.516546  12.617379],[177.        16.073757  14.107412],[172.        15.246986  14.39112 ],[190.        16.006891  15.114431]
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[110.        13.059193  10.755539],[208.        19.138998  14.094205],[154.        15.766309  12.776383],[99.       13.683453  9.49054 ],[100.         12.873054    9.8923645],[122.        13.217504  11.844332],[105.         12.0905075  11.156156 ],[96.        12.5269575  9.914424 ],[101.        11.891644  10.908108],[105.        12.340814  10.953209],[110.        12.921221  10.92944 ],[110.       12.39066  11.36101],[110.        12.702782  11.074444],[114.        12.878561  11.268534],[112.        12.66569   11.303159],[122.        12.964905  11.973069],,[91.       11.693446 10.120226],[97.       12.70792  10.106296],[111.        12.112889  11.934122],[109.        12.402793  11.2764  ],[122.        13.053337  12.034175],[148.        16.6154    11.335158],[153.        15.587262  12.511171],[144.        15.3098    12.109378],[129.        15.582002  10.656119],[129.        16.1477    10.159928],[156.        16.581717  12.039903],[150.        16.56865   11.621958],[134.        18.03688    9.528679],[141.        16.797754  10.847898],[168.        18.715555  11.664996],[147.        18.241438  10.430192],[125.        15.383258  10.467166],[136.        16.250277  10.749602],[130.        15.238279  10.989325],[126.        15.925524  10.239376],[97.       11.878596 10.634681],[143.        17.504997  10.595448],[141.        16.537832  11.109028],[139.        15.37222   11.745406],[126.        14.130283  11.41549 ],[122.        14.978251  10.584238],[127.        15.785027  10.405722],[122.        16.344025   9.725388],[137.        17.554953  10.318177],[136.        16.609837  10.597832],[141.        17.696304  10.219467],[135.        17.340286  10.107325]
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[17.        10.247243   1.9591593],[159.        17.690958  12.503066],,[100.        11.536343  11.025099],[96.       11.530089 10.614362],[106.         12.247288   11.0133915],,,,,,,,,,,[96.       11.377314 10.75514 ],[109.        12.356073  11.237696],[116.        13.256428  11.154715],[121.        13.764132  11.171607],[124.        15.531816  10.171985],[119.        14.614574  10.369692],[150.        17.448135  11.2581  ],[117.        12.490686  11.901634],[126.        13.759487  11.729194],[133.        14.822566  11.557585],[143.        14.619791  12.511194],[98.       12.262067 10.492928],[92.       11.814352 10.117715],[100.        12.479168  10.294851],,,,[73.       10.649598  8.807113],,[88.       12.275286  9.210531],,,,,,,,[79.       12.296096  8.174182],[81.       10.882297  9.480787],[75.        10.576307   9.0252905],[269.        33.639217  13.678572],[172.        19.884142  12.455915],[265.        25.14581   16.613981]
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[46.        15.237254   4.1375227],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[48.         8.533149   7.1577916],,,[44.         8.941066   6.2963576],[42.        9.976809  5.355463],[43.        10.287412   5.3404784],,,,,,,,,,,,,,,,,,,[209.        20.866468  13.029865],,,[206.       19.66159  13.6379 ],[101.        12.525391  10.339574],,[151.        21.431437  10.19739 ],[146.        20.921328  10.274943],[90.       12.108884  9.45874 ],[147.        21.814165   9.372256],[148.        20.797684  10.320599],[87.        11.5457115  9.619544 ],[151.        19.390919  10.444529],[102.        13.556244   9.831758],[89.       11.322042 10.025859],[188.        20.885439  11.756658],[161.        17.378075  12.22434 ],[158.         18.34456    11.5408945],[158.        18.517195  11.264637],[176.        20.927782  11.083132],[153.        20.331118   9.869023],[151.        16.769007  11.703244],[169.        19.526768  11.283644]
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[102.        12.074192  10.770157],[83.       10.815708  9.804949],,,,,,,,,,,,,,,,,,,,[133.        13.776092  12.280608],[132.        15.07655   11.212685],[135.         14.3192625  11.989759 ],[108.        12.808006  11.158981],,,[121.        13.074749  11.807296],[156.        15.488252  12.814036],[134.        16.153635  11.218686],[6.        6.8313007 0.       ],,,[7. 8. 0.],[24.        9.72968   3.197221],[27.        11.201383   3.0764508],[18.        10.033764   2.3758287],[37.       11.858724  4.132789],[23.        10.501686   2.9804077],[28.        11.53448    3.2066016],[21.         9.843622   2.8461952],[6.        6.8313007 0.       ],[4.       4.472136 0.      ],[6.        6.8313007 0.       ],,,[24.        10.134764   3.0382566]
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6.        6.8313007 0.       ],,,,[6.        5.3919206 1.4276924],,[63.      12.82749  6.54944],[75.       12.906906  7.638746],[92.       12.814454  9.473053],[109.        12.749227  11.182358],[125.        14.115792  11.304222],[109.         13.188439   10.5937805],[121.        13.562373  11.506567],[137.        14.143234  12.343532],[130.       14.29687  11.58019],[144.        14.455225  12.700468],[152.        15.783898  12.2661  ],[150.        14.443296  13.214884],[139.         13.633949   12.9678135],[143.        14.032336  12.992495],[143.        14.395913  12.650267],[133.        13.459943  12.655158],[144.        14.77697   12.408117],[178.        19.582296  11.810667],[162.        15.437939  13.422184],[171.        15.753293  13.850416],[128.        17.370075   9.902958],[121.         13.8936205  11.41875  ],[129.        13.480425  12.320653],[132.        14.236988  11.808177],[172.        16.876087  13.063569],[186.        16.15462   14.666396],,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[44.       13.416408  4.378762],[89.       13.588557  8.433078],[6.        6.8313007 0.       ],,,,,,,,,,[5.       5.656854 0.      ],[13.         8.062587   1.9309107],[67.       15.997174  5.903318],[7. 8. 0.],,[4.       4.472136 0.      ],,[33.        11.446155   3.9292705],[102.         13.758672    9.6244755],[138.        15.592926  11.375967],[4.       4.472136 0.      ],,[6.        6.8313007 0.       ],,,[55.       13.491006  5.426476],[149.        16.383205  11.927718],[182.        16.634491  13.958135],[154.        15.065542  13.06266 ],[147.        14.567472  12.893637],[158.        15.523529  12.989489],[166.        16.75182   12.630466],[161.        15.84414   12.943664],[152.        15.555042  12.552403],,[144.        16.667252  11.491232],[107.        13.747709   9.970804],[107.        14.6076     9.393214],,,,,,[136.        14.038393  12.614924]
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[42.       11.061386  5.244536],[5.       5.656854 0.      ],[13.         8.062587   1.9309107],,,,,,,,,,,,,[64.        12.285745   7.0374227],,,,[111.        12.501057  11.293914],[101.        11.858413  10.841414],[109.        12.795828  10.970321],,[158.        17.882814  11.4748  ],[111.        13.464505  10.527527],[94.       11.743587 10.171388],[120.        13.905098  10.998153],[133.         14.811433   11.4388275],[133.        13.984526  12.13259 ],[132.        13.858236  12.128436],[129.        13.197481  12.443062],[132.        13.587021  12.393674],[141.        15.767786  11.473776],[150.        15.423553  12.431324],[178.        17.296568  13.537049],[188.        18.595629  13.494672],[154.        15.968799  12.294703],[178.        18.475056  12.289236],[176.        17.862633  12.57581 ],[165.        16.838358  12.521896],[176.        17.312204  12.96046 ],[179.        16.736057  13.627199],[193.        17.305122  14.218606],[191.        16.904945  14.390135],[202.        17.54082   14.676077]
